,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,subscription,month_num
5452,55,housemaid,divorced,primary,2014,0,0,17,jun,156,2,2613,0,2,0,6
5453,55,housemaid,divorced,primary,0,0,0,20,jun,398,2,2613,0,2,0,6
5454,55,housemaid,divorced,primary,0,0,0,12,jun,90,8,2613,0,2,0,6
5455,55,entrepreneur,married,tertiary,82,0,0,3,jun,97,1,2613,0,2,0,6
5456,55,entrepreneur,married,tertiary,78,0,0,18,nov,115,2,2613,0,2,0,11
5457,55,entrepreneur,married,tertiary,625,0,0,26,jun,48,4,2613,0,2,0,6
5458,55,entrepreneur,married,tertiary,625,0,0,20,nov,88,2,147,4,0,0,11
5459,55,entrepreneur,married,tertiary,41923,0,0,6,aug,69,3,2613,0,2,0,8
5460,55,entrepreneur,married,tertiary,3459,1,1,20,nov,88,2,112,3,3,0,11
5461,55,entrepreneur,married,tertiary,323,1,1,13,may,200,1,2613,0,2,0,5
5462,55,entrepreneur,married,tertiary,22,0,1,8,jul,215,1,2613,0,2,0,7
5463,55,entrepreneur,married,tertiary,12731,1,0,16,jul,159,6,2613,0,2,0,7
5464,55,entrepreneur,married,tertiary,0,0,0,17,aug,116,1,2613,0,2,0,8
5465,55,entrepreneur,married,secondary,814,0,1,28,jul,69,12,2613,0,2,0,7
5466,55,entrepreneur,married,secondary,8104,0,0,6,feb,213,2,2613,0,2,0,2
5467,55,entrepreneur,married,secondary,653,1,0,17,nov,193,2,186,1,0,0,11
5468,55,entrepreneur,married,secondary,5838,0,0,17,jun,115,2,2613,0,2,0,6
5469,55,entrepreneur,married,secondary,27624,0,0,3,jun,437,1,2613,0,2,1,6
5470,55,entrepreneur,married,secondary,204,0,0,14,jul,455,13,2613,0,2,0,7
5471,55,entrepreneur,married,secondary,113,1,0,12,jun,186,1,2613,0,2,0,6
5472,55,entrepreneur,married,primary,38,0,1,19,jun,63,1,2613,0,2,0,6
5473,55,entrepreneur,married,primary,298,1,0,8,may,144,3,2613,0,2,0,5
5474,55,entrepreneur,married,primary,214,0,0,12,jun,217,1,2613,0,2,0,6
5475,55,entrepreneur,married,primary,199,0,0,17,nov,176,1,2613,0,2,0,11
5476,55,entrepreneur,married,primary,-24,1,0,8,may,176,1,2613,0,2,0,5
5477,55,entrepreneur,divorced,tertiary,903,1,0,14,may,536,3,2613,0,2,0,5
5478,55,entrepreneur,divorced,tertiary,461,1,1,16,jun,267,3,2613,0,2,0,6
5479,55,entrepreneur,divorced,tertiary,372,1,0,19,nov,225,5,2613,0,2,0,11
5480,55,entrepreneur,divorced,tertiary,1730,0,0,22,jul,156,3,2613,0,2,0,7
5481,55,entrepreneur,divorced,tertiary,1730,0,0,17,nov,89,2,118,3,0,0,11
5482,55,entrepreneur,divorced,tertiary,1119,0,0,29,may,283,1,2613,0,2,0,5
5483,55,entrepreneur,divorced,tertiary,0,0,0,6,jun,108,2,2613,0,2,0,6
5484,55,entrepreneur,divorced,secondary,538,1,0,7,aug,353,2,2613,0,2,1,8
5485,55,entrepreneur,divorced,secondary,538,1,0,13,oct,306,1,67,2,1,0,10
5486,55,entrepreneur,divorced,secondary,1553,0,0,30,jul,85,3,2613,0,2,0,7
5487,55,entrepreneur,divorced,primary,29,0,0,16,jun,500,1,2613,0,2,0,6
5488,55,blue-collar,single,tertiary,325,1,0,8,may,693,1,2613,0,2,0,5
5489,55,blue-collar,single,secondary,923,0,0,31,jul,841,4,2613,0,2,0,7
5490,55,blue-collar,single,secondary,82,0,1,7,jul,500,1,2613,0,2,0,7
5491,55,blue-collar,single,secondary,197,0,0,30,jul,95,6,2613,0,2,0,7
5492,55,blue-collar,single,primary,39,1,0,26,may,128,5,2613,0,2,0,5
5493,55,blue-collar,single,primary,1187,1,0,2,jun,193,2,2613,0,2,0,6
5494,55,blue-collar,single,primary,1187,1,0,17,apr,113,1,319,2,0,0,4
5495,55,blue-collar,married,unknown,890,0,0,22,aug,1329,2,2613,0,2,1,8
5496,55,blue-collar,married,unknown,7561,0,0,6,jun,685,3,2613,0,2,1,6
5497,55,blue-collar,married,unknown,728,1,0,25,jul,130,2,2613,0,2,0,7
5498,55,blue-collar,married,unknown,6134,0,0,6,aug,127,2,2613,0,2,0,8
5499,55,blue-collar,married,unknown,2691,1,0,20,nov,278,1,104,2,3,0,11
5500,55,blue-collar,married,unknown,23,0,0,30,jan,143,1,2,3,3,0,1
5501,55,blue-collar,married,unknown,23,0,0,13,aug,123,2,2613,0,2,0,8
5502,55,blue-collar,married,unknown,213,0,0,14,aug,406,2,2613,0,2,0,8
5503,55,blue-collar,married,unknown,196,0,0,21,aug,168,2,2613,0,2,0,8
5504,55,blue-collar,married,unknown,1665,0,0,30,jul,89,2,2613,0,2,0,7
5505,55,blue-collar,married,unknown,-361,1,0,11,may,82,2,350,1,0,0,5
5506,55,blue-collar,married,unknown,-102,1,0,23,may,35,1,2613,0,2,0,5
5507,55,blue-collar,married,tertiary,1341,0,0,22,aug,46,8,2613,0,2,0,8
5508,55,blue-collar,married,secondary,67,0,0,8,jul,267,2,2613,0,2,0,7
5509,55,blue-collar,married,secondary,989,1,1,23,may,246,4,2613,0,2,0,5
5510,55,blue-collar,married,secondary,983,0,0,11,jul,41,2,2613,0,2,0,7
5511,55,blue-collar,married,secondary,93,0,1,28,jan,111,1,2613,0,2,0,1
5512,55,blue-collar,married,secondary,89,1,0,5,may,106,3,2613,0,2,0,5
5513,55,blue-collar,married,secondary,840,1,0,6,may,310,2,2613,0,2,0,5
5514,55,blue-collar,married,secondary,831,1,0,14,may,144,1,2613,0,2,0,5
5515,55,blue-collar,married,secondary,754,0,0,2,feb,218,3,2613,0,2,0,2
5516,55,blue-collar,married,secondary,660,0,0,5,jun,348,1,2613,0,2,0,6
5517,55,blue-collar,married,secondary,644,0,0,21,aug,42,3,2613,0,2,0,8
5518,55,blue-collar,married,secondary,630,0,0,26,aug,146,2,2613,0,2,0,8
5519,55,blue-collar,married,secondary,5874,0,0,19,jun,229,1,2613,0,2,0,6
5520,55,blue-collar,married,secondary,5443,0,1,5,aug,264,2,2613,0,2,0,8
5521,55,blue-collar,married,secondary,52,1,0,6,may,182,1,2613,0,2,0,5
5522,55,blue-collar,married,secondary,49,1,0,7,jul,494,4,2613,0,2,1,7
5523,55,blue-collar,married,secondary,471,1,0,30,may,58,2,2613,0,2,0,5
5524,55,blue-collar,married,secondary,467,0,0,25,aug,129,5,2613,0,2,0,8
5525,55,blue-collar,married,secondary,4577,0,0,15,jun,24,1,2613,0,2,0,6
5526,55,blue-collar,married,secondary,3919,0,0,16,jul,26,2,2613,0,2,0,7
5527,55,blue-collar,married,secondary,3917,1,0,18,may,565,1,2613,0,2,1,5
5528,55,blue-collar,married,secondary,388,0,0,12,aug,187,2,2613,0,2,0,8
5529,55,blue-collar,married,secondary,383,0,0,5,may,287,1,2613,0,2,0,5
5530,55,blue-collar,married,secondary,34,1,1,14,jul,97,3,2613,0,2,0,7
5531,55,blue-collar,married,secondary,328,0,1,27,aug,335,4,2613,0,2,0,8
5532,55,blue-collar,married,secondary,2854,1,0,7,may,312,1,2613,0,2,0,5
5533,55,blue-collar,married,secondary,284,1,1,28,may,157,3,2613,0,2,0,5
5534,55,blue-collar,married,secondary,233,1,0,5,may,813,2,351,3,0,0,5
5535,55,blue-collar,married,secondary,224,1,0,6,may,232,1,2613,0,2,0,5
5536,55,blue-collar,married,secondary,212,1,0,19,may,324,2,2613,0,2,0,5
5537,55,blue-collar,married,secondary,2059,1,0,11,may,149,1,259,4,0,0,5
5538,55,blue-collar,married,secondary,2010,0,0,19,jun,446,1,2613,0,2,0,6
5539,55,blue-collar,married,secondary,196,0,0,21,aug,81,1,2613,0,2,1,8
5540,55,blue-collar,married,secondary,1901,0,0,18,aug,143,4,2613,0,2,0,8
5541,55,blue-collar,married,secondary,1765,1,0,5,feb,445,1,267,1,0,0,2
5542,55,blue-collar,married,secondary,176,0,1,22,aug,140,11,2613,0,2,0,8
5543,55,blue-collar,married,secondary,16873,0,0,1,jun,78,2,2613,0,2,0,6
5544,55,blue-collar,married,secondary,1569,1,0,8,may,156,4,2613,0,2,0,5
5545,55,blue-collar,married,secondary,1358,0,0,8,apr,149,1,2613,0,2,0,4
5546,55,blue-collar,married,secondary,1328,1,0,15,may,100,1,2613,0,2,0,5
5547,55,blue-collar,married,secondary,1268,1,0,7,may,223,2,2613,0,2,0,5
5548,55,blue-collar,married,secondary,1261,0,0,19,may,166,1,2613,0,2,0,5
5549,55,blue-collar,married,secondary,12401,0,0,5,nov,111,9,511,4,3,0,11
5550,55,blue-collar,married,secondary,1218,0,0,20,aug,107,2,2613,0,2,0,8
5551,55,blue-collar,married,secondary,1164,0,0,18,nov,242,1,2613,0,2,0,11
5552,55,blue-collar,married,secondary,1078,1,1,15,may,41,1,2613,0,2,0,5
5553,55,blue-collar,married,secondary,1011,1,0,12,aug,112,2,2613,0,2,0,8
5554,55,blue-collar,married,secondary,0,0,0,16,jun,73,3,2613,0,2,0,6
5555,55,blue-collar,married,secondary,0,0,0,12,jun,614,2,2613,0,2,1,6
5556,55,blue-collar,married,secondary,-473,1,0,26,may,233,1,2613,0,2,0,5
5557,55,blue-collar,married,secondary,-256,1,1,9,may,136,2,2613,0,2,0,5
5558,55,blue-collar,married,secondary,-157,0,0,6,feb,354,5,2613,0,2,0,2
5559,55,blue-collar,married,primary,9997,0,0,8,aug,118,2,2613,0,2,0,8
5560,55,blue-collar,married,primary,842,0,0,31,jul,144,2,2613,0,2,0,7
5561,55,blue-collar,married,primary,835,1,0,16,jun,40,18,2613,0,2,0,6
5562,55,blue-collar,married,primary,828,1,0,30,may,246,1,2613,0,2,0,5
5563,55,blue-collar,married,primary,82,1,0,8,may,292,2,2613,0,2,0,5
5564,55,blue-collar,married,primary,81,1,0,28,may,172,1,2613,0,2,0,5
5565,55,blue-collar,married,primary,781,1,0,3,feb,112,3,270,2,0,0,2
5566,55,blue-collar,married,primary,771,0,0,29,aug,98,19,2613,0,2,0,8
5567,55,blue-collar,married,primary,761,0,0,18,jun,67,1,2613,0,2,0,6
5568,55,blue-collar,married,primary,7303,1,0,7,aug,166,3,2613,0,2,0,8
5569,55,blue-collar,married,primary,728,1,0,7,may,247,1,2613,0,2,0,5
5570,55,blue-collar,married,primary,680,1,0,14,may,321,1,2613,0,2,0,5
5571,55,blue-collar,married,primary,663,1,0,6,may,230,1,2613,0,2,0,5
5572,55,blue-collar,married,primary,627,1,0,5,may,247,1,2613,0,2,0,5
5573,55,blue-collar,married,primary,571,1,0,16,may,323,4,2613,0,2,0,5
5574,55,blue-collar,married,primary,512,0,0,5,aug,1200,2,2613,0,2,1,8
5575,55,blue-collar,married,primary,5109,0,0,19,jun,55,1,2613,0,2,0,6
5576,55,blue-collar,married,primary,472,0,0,12,jun,80,2,2613,0,2,0,6
5577,55,blue-collar,married,primary,431,1,0,12,may,68,2,2613,0,2,0,5
5578,55,blue-collar,married,primary,419,0,0,22,aug,33,8,2613,0,2,0,8
5579,55,blue-collar,married,primary,4103,0,0,19,nov,291,1,2613,0,2,0,11
5580,55,blue-collar,married,primary,400,0,0,21,aug,137,4,2613,0,2,0,8
5581,55,blue-collar,married,primary,396,0,0,22,aug,74,2,2613,0,2,0,8
5582,55,blue-collar,married,primary,3957,0,1,4,feb,79,2,2613,0,2,0,2
5583,55,blue-collar,married,primary,3873,0,0,21,apr,222,1,2613,0,2,0,4
5584,55,blue-collar,married,primary,3485,0,0,18,aug,625,4,2613,0,2,1,8
5585,55,blue-collar,married,primary,332,1,0,8,may,318,2,2613,0,2,0,5
5586,55,blue-collar,married,primary,3297,1,1,30,apr,96,1,2613,0,2,0,4
5587,55,blue-collar,married,primary,309,1,0,12,may,115,4,2613,0,2,0,5
5588,55,blue-collar,married,primary,2896,0,0,17,jun,138,3,2613,0,2,0,6
5589,55,blue-collar,married,primary,284,0,1,14,jul,252,4,2613,0,2,0,7
5590,55,blue-collar,married,primary,283,0,1,9,jul,115,1,2613,0,2,0,7
5591,55,blue-collar,married,primary,2490,0,0,25,jul,106,3,2613,0,2,0,7
5592,55,blue-collar,married,primary,2384,0,1,21,aug,331,20,2613,0,2,0,8
5593,55,blue-collar,married,primary,23,1,0,5,may,291,1,2613,0,2,0,5
5594,55,blue-collar,married,primary,2275,0,0,25,aug,139,9,2613,0,2,0,8
5595,55,blue-collar,married,primary,2171,0,0,5,jun,138,2,2613,0,2,0,6
5596,55,blue-collar,married,primary,2144,1,0,20,may,129,8,2613,0,2,0,5
5597,55,blue-collar,married,primary,2102,1,0,12,may,64,4,371,1,0,0,5
5598,55,blue-collar,married,primary,1937,1,0,21,nov,64,3,2613,0,2,0,11
5599,55,blue-collar,married,primary,1649,1,0,12,may,52,3,2613,0,2,0,5
5600,55,blue-collar,married,primary,158,1,0,15,may,176,18,2613,0,2,0,5
5601,55,blue-collar,married,primary,1512,0,0,11,aug,262,4,2613,0,2,0,8
5602,55,blue-collar,married,primary,1470,0,0,28,jan,85,2,2613,0,2,0,1
5603,55,blue-collar,married,primary,145,0,0,2,feb,59,3,5,2,3,0,2
5604,55,blue-collar,married,primary,1373,0,0,9,may,1087,2,2613,0,2,0,5
5605,55,blue-collar,married,primary,137,0,0,8,jul,377,1,2613,0,2,0,7
5606,55,blue-collar,married,primary,135,1,0,15,may,641,6,2613,0,2,0,5
5607,55,blue-collar,married,primary,119,0,0,29,jan,118,1,2613,0,2,0,1
5608,55,blue-collar,married,primary,1101,0,0,18,jun,744,3,2613,0,2,0,6
5609,55,blue-collar,married,primary,11,0,0,17,jun,150,2,2613,0,2,0,6
5610,55,blue-collar,married,primary,1086,1,0,7,aug,148,2,2613,0,2,0,8
5611,55,blue-collar,married,primary,1086,1,0,6,may,146,1,272,2,0,0,5
5612,55,blue-collar,married,primary,0,1,1,12,may,467,5,2613,0,2,0,5
5613,55,blue-collar,married,primary,0,0,0,17,jun,285,1,2613,0,2,0,6
5614,55,blue-collar,married,primary,0,0,0,5,aug,334,2,2613,0,2,0,8
5615,55,blue-collar,married,primary,-79,0,1,27,jun,293,3,2613,0,2,0,6
5616,55,blue-collar,married,primary,-636,1,0,13,may,15,5,348,3,0,0,5
5617,55,blue-collar,married,primary,-317,1,0,28,may,152,1,2613,0,2,0,5
5618,55,blue-collar,married,primary,-268,1,0,16,may,160,6,2613,0,2,0,5
5619,55,blue-collar,married,primary,-219,1,0,14,may,427,2,364,4,0,0,5
5620,55,blue-collar,married,primary,-1217,1,0,19,aug,242,4,2613,0,2,0,8
5621,55,blue-collar,divorced,unknown,276,1,0,13,may,35,1,2613,0,2,0,5
5622,55,blue-collar,divorced,unknown,1545,1,0,14,may,59,1,345,2,0,0,5
5623,55,blue-collar,divorced,unknown,103,1,0,21,jul,769,3,2613,0,2,0,7
5624,55,blue-collar,divorced,secondary,7378,0,0,14,may,316,3,2613,0,2,0,5
5625,55,blue-collar,divorced,secondary,496,0,1,28,jul,93,4,2613,0,2,0,7
5626,55,blue-collar,divorced,secondary,462,1,0,20,apr,157,1,332,3,0,0,4
5627,55,blue-collar,divorced,secondary,4053,0,0,6,jun,182,2,2613,0,2,0,6
5628,55,blue-collar,divorced,secondary,4053,0,0,19,nov,113,1,166,2,0,0,11
5629,55,blue-collar,divorced,secondary,1613,1,0,3,apr,296,1,270,3,0,1,4
5630,55,blue-collar,divorced,secondary,-284,0,1,29,jan,170,1,2613,0,2,0,1
5631,55,blue-collar,divorced,secondary,-152,1,0,7,may,36,3,2613,0,2,0,5
5632,55,blue-collar,divorced,primary,962,0,1,28,jan,88,2,2613,0,2,0,1
5633,55,blue-collar,divorced,primary,8180,0,0,14,may,854,2,360,1,0,1,5
5634,55,blue-collar,divorced,primary,410,0,1,11,jul,221,2,2613,0,2,0,7
5635,55,blue-collar,divorced,primary,39,1,0,13,may,343,1,2613,0,2,0,5
5636,55,blue-collar,divorced,primary,2227,1,0,21,nov,148,3,172,3,0,0,11
5637,55,blue-collar,divorced,primary,215,0,0,12,jun,202,1,2613,0,2,0,6
5638,55,blue-collar,divorced,primary,0,0,0,19,jun,120,1,2613,0,2,0,6
5639,55,admin.,single,secondary,986,0,1,2,feb,12,3,2613,0,2,0,2
5640,55,admin.,single,secondary,802,1,1,5,may,100,2,2613,0,2,0,5
5641,55,admin.,single,secondary,645,0,0,10,jul,123,1,2613,0,2,0,7
5642,55,admin.,single,secondary,533,0,0,5,jun,40,2,2613,0,2,0,6
5643,55,admin.,single,secondary,2359,1,0,20,apr,43,3,2613,0,2,0,4
5644,55,admin.,single,secondary,1854,1,0,30,may,34,2,2613,0,2,0,5
5645,55,admin.,married,unknown,98,0,1,28,jan,214,1,2613,0,2,0,1
5646,55,admin.,married,unknown,2038,0,0,9,apr,394,1,2613,0,2,1,4
5647,55,admin.,married,unknown,1848,1,0,20,may,204,1,2613,0,2,0,5
5648,55,admin.,married,tertiary,59,1,0,11,may,51,1,305,1,0,0,5
5649,55,admin.,married,tertiary,46,0,0,29,aug,59,4,2613,0,2,0,8
5650,55,admin.,married,secondary,994,0,0,11,jun,490,2,2613,0,2,0,6
5651,55,admin.,married,secondary,9329,0,0,22,jun,136,1,95,1,0,0,6
5652,55,admin.,married,secondary,9329,0,0,19,mar,181,1,2613,0,2,0,3
5653,55,admin.,married,secondary,9329,0,0,13,oct,135,1,113,2,0,0,10
5654,55,admin.,married,secondary,9039,1,0,15,may,187,6,2613,0,2,0,5
5655,55,admin.,married,secondary,865,1,0,8,jul,105,1,82,2,0,0,7
5656,55,admin.,married,secondary,865,1,0,27,oct,96,1,111,3,0,0,10
5657,55,admin.,married,secondary,865,1,0,17,apr,85,1,151,1,0,0,4
5658,55,admin.,married,secondary,859,0,0,8,jul,153,1,2613,0,2,0,7
5659,55,admin.,married,secondary,859,0,0,12,may,148,6,308,1,0,0,5
5660,55,admin.,married,secondary,8304,0,0,1,sep,193,1,92,1,1,1,9
5661,55,admin.,married,secondary,8304,0,0,1,jun,201,1,2613,0,2,1,6
5662,55,admin.,married,secondary,6207,1,0,26,jun,113,5,2613,0,2,0,6
5663,55,admin.,married,secondary,6205,0,0,6,may,233,2,2613,0,2,0,5
5664,55,admin.,married,secondary,602,0,0,7,sep,350,1,98,5,1,1,9
5665,55,admin.,married,secondary,602,0,0,4,feb,390,2,150,6,1,1,2
5666,55,admin.,married,secondary,602,0,0,1,jun,324,3,90,2,1,1,6
5667,55,admin.,married,secondary,541,1,1,14,jul,512,3,2613,0,2,0,7
5668,55,admin.,married,secondary,512,0,0,18,aug,115,4,2613,0,2,0,8
5669,55,admin.,married,secondary,51,0,0,20,aug,94,2,2613,0,2,0,8
5670,55,admin.,married,secondary,499,1,1,20,apr,124,4,150,1,3,0,4
5671,55,admin.,married,secondary,420,1,0,30,may,41,3,2613,0,2,0,5
5672,55,admin.,married,secondary,3664,0,1,12,jun,423,2,2613,0,2,0,6
5673,55,admin.,married,secondary,356,0,0,27,aug,554,6,2613,0,2,0,8
5674,55,admin.,married,secondary,332,1,0,14,may,217,1,2613,0,2,0,5
5675,55,admin.,married,secondary,2430,1,0,7,aug,231,2,2613,0,2,0,8
5676,55,admin.,married,secondary,183,1,0,6,may,150,1,2613,0,2,0,5
5677,55,admin.,married,secondary,1662,0,0,4,jun,94,2,2613,0,2,1,6
5678,55,admin.,married,secondary,1633,0,0,11,jan,210,1,192,2,1,1,1
5679,55,admin.,married,secondary,139,1,0,30,may,26,25,2613,0,2,0,5
5680,55,admin.,married,secondary,139,0,0,30,apr,241,1,2613,0,2,1,4
5681,55,admin.,married,secondary,131,1,0,6,may,744,1,2613,0,2,0,5
5682,55,admin.,married,secondary,128,0,0,20,aug,359,2,2613,0,2,0,8
5683,55,admin.,married,secondary,1232,0,0,27,aug,97,7,2613,0,2,0,8
5684,55,admin.,married,secondary,1105,1,1,15,may,94,1,2613,0,2,0,5
5685,55,admin.,married,secondary,1102,1,0,15,may,126,2,2613,0,2,0,5
5686,55,admin.,married,secondary,1102,1,0,20,nov,195,1,189,2,0,0,11
5687,55,admin.,married,secondary,0,0,0,29,aug,88,2,2613,0,2,0,8
5688,55,admin.,married,secondary,0,0,0,28,aug,16,28,2613,0,2,0,8
5689,55,admin.,married,secondary,0,0,0,23,sep,180,2,238,3,1,0,9
5690,55,admin.,married,secondary,-480,0,0,16,jul,538,2,2613,0,2,0,7
5691,55,admin.,married,secondary,-2,0,0,28,aug,76,1,2613,0,2,0,8
5692,55,admin.,married,primary,343,1,0,14,jul,276,3,2613,0,2,0,7
5693,55,admin.,married,primary,319,0,0,21,nov,124,3,2613,0,2,0,11
5694,55,admin.,married,primary,0,1,0,19,aug,55,4,2613,0,2,0,8
5695,55,admin.,divorced,unknown,789,1,0,13,may,434,2,2613,0,2,0,5
5696,55,admin.,divorced,secondary,873,1,1,3,jun,131,1,2613,0,2,0,6
5697,55,admin.,divorced,secondary,3524,1,0,19,may,492,6,2613,0,2,0,5
5698,55,admin.,divorced,secondary,1872,0,0,28,aug,155,2,93,8,0,1,8
5699,55,admin.,divorced,secondary,1872,0,0,27,may,76,3,103,5,1,0,5
5700,55,admin.,divorced,secondary,1693,0,0,10,aug,247,1,102,3,1,0,8
5701,55,admin.,divorced,secondary,166,0,0,20,jun,84,4,2613,0,2,0,6
5702,55,admin.,divorced,secondary,166,0,0,20,nov,324,7,153,4,0,0,11
5703,55,admin.,divorced,secondary,0,1,1,7,oct,122,1,245,4,0,0,10
5704,55,admin.,divorced,secondary,0,0,0,17,jun,76,2,2613,0,2,0,6
5705,55,admin.,divorced,secondary,-288,1,0,14,may,62,4,352,2,0,0,5
5706,54,unknown,married,unknown,895,0,0,7,oct,335,1,2613,0,2,1,10
5707,54,unknown,married,unknown,390,0,0,20,aug,68,5,2613,0,2,0,8
5708,54,unknown,married,unknown,2508,0,0,20,jun,34,8,2613,0,2,0,6
5709,54,unknown,married,tertiary,10,0,0,7,aug,150,2,2613,0,2,0,8
5710,54,unknown,married,secondary,2206,0,0,13,may,260,1,91,4,1,1,5
5711,54,unknown,married,secondary,2206,0,0,12,nov,104,1,99,2,3,1,11
5712,54,unknown,married,secondary,2206,0,0,11,feb,449,1,91,3,1,1,2
5713,54,unknown,married,secondary,1241,0,0,16,jun,97,6,2613,0,2,0,6
5714,54,unknown,married,secondary,1157,0,0,26,may,98,2,2613,0,2,0,5
5715,54,unknown,married,primary,981,0,0,22,aug,651,12,2613,0,2,0,8
5716,54,unknown,divorced,tertiary,2272,1,0,19,nov,88,1,189,1,0,0,11
5717,54,unemployed,single,tertiary,252,1,0,21,jul,101,1,2613,0,2,0,7
5718,54,unemployed,single,secondary,380,0,0,17,nov,696,2,2613,0,2,1,11
5719,54,unemployed,single,secondary,3611,1,0,5,feb,81,1,2613,0,2,0,2
5720,54,unemployed,single,primary,199,1,0,21,nov,532,1,2613,0,2,0,11
5721,54,unemployed,married,tertiary,6590,0,0,22,jun,160,4,2613,0,2,0,6
5722,54,unemployed,married,tertiary,1180,0,0,19,nov,394,2,2613,0,2,0,11
5723,54,unemployed,married,tertiary,0,0,1,3,jul,188,1,2613,0,2,0,7
5724,54,unemployed,married,secondary,582,1,0,15,may,693,5,372,2,0,1,5
5725,54,unemployed,married,secondary,377,0,0,8,apr,1134,1,2613,0,2,1,4
5726,54,unemployed,married,secondary,3250,0,0,31,jul,94,3,2613,0,2,0,7
5727,54,unemployed,married,secondary,23,1,0,8,may,27,3,2613,0,2,0,5
5728,54,unemployed,married,secondary,1561,0,0,25,may,352,3,186,2,0,1,5
5729,54,unemployed,married,primary,6427,1,0,19,nov,53,1,2613,0,2,0,11
5730,54,unemployed,married,primary,541,1,0,3,feb,237,3,2613,0,2,0,2
5731,54,unemployed,married,primary,1251,0,0,21,nov,105,1,2613,0,2,0,11
5732,54,unemployed,divorced,secondary,925,0,0,5,feb,2,1,2613,0,2,0,2
5733,54,unemployed,divorced,secondary,6745,0,0,2,feb,39,1,2613,0,2,0,2
5734,54,unemployed,divorced,secondary,550,0,0,28,jan,131,1,2613,0,2,0,1
5735,54,unemployed,divorced,secondary,3721,1,0,30,jul,163,1,2613,0,2,0,7
5736,54,unemployed,divorced,secondary,309,0,0,20,apr,241,1,2613,0,2,1,4
5737,54,unemployed,divorced,secondary,1664,0,0,2,jun,257,3,2613,0,2,1,6
5738,54,unemployed,divorced,secondary,1664,0,0,15,sep,106,1,105,3,1,1,9
5739,54,technician,single,unknown,447,1,0,5,may,742,2,2613,0,2,0,5
5740,54,technician,single,unknown,1695,0,0,16,jun,168,1,2613,0,2,0,6
5741,54,technician,single,tertiary,467,1,0,18,jul,674,3,2613,0,2,1,7
5742,54,technician,single,tertiary,3233,0,0,20,jun,17,3,2613,0,2,0,6
5743,54,technician,single,tertiary,1433,1,1,18,jun,18,20,2613,0,2,0,6
5744,54,technician,single,tertiary,118,0,0,5,apr,280,1,2613,0,2,1,4
5745,54,technician,single,secondary,99,1,0,7,may,283,3,2613,0,2,0,5
5746,54,technician,single,secondary,770,0,0,17,jun,89,2,2613,0,2,0,6
5747,54,technician,single,secondary,473,1,0,18,aug,134,6,2613,0,2,0,8
5748,54,technician,single,secondary,23,0,0,30,jul,93,4,2613,0,2,0,7
5749,54,technician,single,secondary,224,0,0,5,aug,134,2,2613,0,2,0,8
5750,54,technician,single,secondary,2237,0,0,21,nov,149,5,2613,0,2,0,11
5751,54,technician,single,secondary,198,1,1,17,nov,120,1,171,2,0,0,11
5752,54,technician,married,unknown,851,1,0,5,may,108,2,2613,0,2,0,5
5753,54,technician,married,unknown,2564,0,0,12,jun,134,1,2613,0,2,0,6
5754,54,technician,married,unknown,240,1,0,29,oct,142,1,2613,0,2,1,10
5755,54,technician,married,unknown,1162,0,0,17,nov,37,2,2613,0,2,0,11
5756,54,technician,married,unknown,0,0,0,30,jan,491,1,2613,0,2,0,1
5757,54,technician,married,tertiary,337,1,0,28,may,302,2,2613,0,2,0,5
5758,54,technician,married,tertiary,98,0,0,8,aug,420,4,2613,0,2,0,8
5759,54,technician,married,tertiary,876,0,0,27,oct,269,3,541,3,1,1,10
5760,54,technician,married,tertiary,758,1,1,8,jul,554,1,2613,0,2,0,7
5761,54,technician,married,tertiary,6507,0,0,26,may,145,1,2613,0,2,0,5
5762,54,technician,married,tertiary,4582,1,0,15,may,165,1,2613,0,2,0,5
5763,54,technician,married,tertiary,446,0,0,26,aug,67,6,2613,0,2,0,8
5764,54,technician,married,tertiary,417,1,0,16,jun,375,2,2613,0,2,0,6
5765,54,technician,married,tertiary,395,0,0,30,apr,183,1,183,2,1,1,4
5766,54,technician,married,tertiary,2883,1,1,15,may,12,3,2613,0,2,0,5
5767,54,technician,married,tertiary,258,0,0,5,may,310,4,2613,0,2,0,5
5768,54,technician,married,tertiary,1188,1,0,22,may,89,1,2613,0,2,0,5
5769,54,technician,married,tertiary,-800,1,0,26,may,445,2,2613,0,2,0,5
5770,54,technician,married,secondary,965,0,0,26,aug,345,4,2613,0,2,0,8
5771,54,technician,married,secondary,899,0,1,17,nov,61,1,145,1,3,0,11
5772,54,technician,married,secondary,89,1,0,10,jul,140,3,2613,0,2,0,7
5773,54,technician,married,secondary,87,1,0,12,may,20,8,350,9,0,0,5
5774,54,technician,married,secondary,827,0,1,20,jun,294,2,2613,0,2,0,6
5775,54,technician,married,secondary,7252,0,0,23,may,139,2,2613,0,2,0,5
5776,54,technician,married,secondary,719,1,0,2,feb,242,1,264,1,0,0,2
5777,54,technician,married,secondary,658,0,0,12,aug,398,4,2613,0,2,0,8
5778,54,technician,married,secondary,65,0,0,28,may,309,4,93,4,0,0,5
5779,54,technician,married,secondary,65,0,0,24,feb,87,1,91,3,0,0,2
5780,54,technician,married,secondary,6,1,0,7,may,109,1,367,1,0,0,5
